account_id,balance_mean,balance_max,balance_min,balance_std,last_balance,first_balance,last_trans_date,last_trans,reached_negative_balance,credit_mean,credit_count,credit_max,credit_min,credit_std,withdrawal_mean,withdrawal_count,withdrawal_max,withdrawal_min,withdrawal_std,household,pension,unknown_mean,unknown_sum,unknown_count,unknown_std,payment_statement_mean,payment_statement_sum,payment_statement_count,ins_payment_mean,ins_payment_sum,ins_payment_count,sanctions_mean,sanctions_sum,sanctions_count,sanctions_std,CC,CC_mean,CC_sum,CC_max,CC_std,CC_min,CAB,CAB_mean,CAB_sum,CAB_max,CAB_std,CAB_min,IC,IC_mean,IC_sum,IC_max,IC_std,IC_min,WC,WC_mean,WC_sum,WC_max,WC_std,WC_min,RAB,RAB_mean,RAB_sum,RAB_max,RAB_std,RAB_min,CCW,CCW_mean,CCW_sum,CCW_max,CCW_std,CCW_min,mean_trans_profit,total_ops,credit_ratio,withdrawal_ratio,balance_range,last_first_balance_ratio,last_max_balance_ratio,ratio_CC,ratio_CAB,ratio_WC,ratio_RAB,ratio_CCW,ratio_IC 
2654,23663.33724137933,33664.2,900.0,4342.25949161175,26210.4,900.0,1996-12-31,110.3,1.0,3260.8232142857146,56,6179.0,42.5,3053.5674773193086,-1757.4157303370794,89.0,-14.6,-5600.0,1626.9699933604181,-3861.0,6179.0,-1465.5,-58620.0,40,1132.6188169968677,-14.600000000000005,-365.0000000000001,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,900.0,900.0,900.0,0.0,900.0,29.0,6179.0,179191.0,6179.0,0.0,6179.0,26.0,96.73461538461538,2515.1,120.3,16.50737876969429,42.5,64.0,-935.7031249999995,-59884.99999999997,-14.6,1120.505465300307,-5600.0,25.0,-3861.0,-96525.0,-3861.0,0.0,-3861.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.4074839486352,145.0,0.38620689655172413,0.6137931034482759,32764.199999999997,29.122666666666667,0.7785837774252768,0.006896551724137931,0.2,0.4413793103448276,0.1724137931034483,0.0,0.1793103448275862
2655,54431.5,83880.6,1100.0,17928.848476798506,56812.4,1100.0,1996-12-31,231.1,1.0,14497.672727272728,11,43114.0,122.6,15477.14797513359,-10267.66,10.0,-14.6,-30700.0,11137.840476920708,-2900.0,0.0,4302.285714285715,60232.0,14,22546.74677344681,-14.6,-14.6,1.0,-1339.0,-1339.0,1.0,0.0,0.0,0.0,0.0,7,22665.0,158655.0,43114.0,13609.655089922986,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,204.85,819.4,236.9,54.93914815502695,122.6,7.0,-14049.800000000001,-98348.6,-14.6,11392.415831596036,-30700.0,3.0,-1442.6666666666667,-4328.0,-89.0,1408.3644178029115,-2900.0,0.0,0.0,0.0,0.0,0.0,0.0,4230.012727272728,21.0,0.5238095238095238,0.47619047619047616,82780.6,51.647636363636366,0.6773008299892943,0.3333333333333333,0.0,0.3333333333333333,0.14285714285714285,0.0,0.19047619047619047
2657,7759.857142857143,13295.8,400.0,4780.587044794513,13295.8,400.0,1996-12-31,19.5,1.0,1899.3999999999999,7,4281.0,13.8,2231.882293043251,0.0,0.0,0.0,0.0,0.0,0.0,4281.0,400.0,400.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,400.0,400.0,400.0,0.0,400.0,3.0,4281.0,12843.0,4281.0,0.0,4281.0,3.0,17.599999999999998,52.8,19.5,3.290896534380868,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.3999999999999,7.0,1.0,0.0,12895.8,33.2395,1.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.42857142857142855
2659,29580.502631578936,43731.7,600.0,8242.1814308581,34676.7,600.0,1996-12-31,-14.6,1.0,4103.485,20,10804.5,4.5,4183.979412658794,-2632.9444444444443,18.0,-14.6,-7900.0,2697.4708169870405,0.0,0.0,1408.75,33810.0,24,6150.705389027236,-14.6,-73.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,7375.454545454545,81130.0,10804.5,2662.6354656105805,600.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,104.41111111111111,939.7,139.6,42.94628751255585,4.5,18.0,-2632.944444444444,-47392.99999999999,-14.6,2697.470816987041,-7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.5405555555553,38.0,0.5263157894736842,0.47368421052631576,43131.7,57.79449999999999,0.7929419620092518,0.2894736842105263,0.0,0.47368421052631576,0.0,0.0,0.23684210526315788
2660,40135.480952381,135344.3,-8961.1,30452.591023759865,41750.8,300.0,1996-12-31,-30.0,-1.0,14074.84430379747,79,48703.0,5.2,16195.414418940232,-9728.743636363637,110.0,-8.3,-48200.0,10693.471395961347,-14058.333333333334,0.0,3683.872549019608,375755.0,102,22853.893088063247,-30.0,-810.0,27.0,0.0,0.0,0.0,-26.45,-105.8,4.0,14.015586561634398,47,23565.978723404256,1107601.0,48703.0,14748.741397281508,300.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,134.740625,4311.7,337.9,95.27235275564878,5.2,110.0,-9728.743636363637,-1070161.8,-8.3,10693.471395961347,-48200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4346.100667433833,189.0,0.41798941798941797,0.582010582010582,144305.4,139.16933333333336,0.30847845088415254,0.24867724867724866,0.0,0.582010582010582,0.0,0.0,0.1693121693121693
2662,20807.177304964516,29639.8,600.0,4614.630729760796,24903.0,600.0,1996-12-31,104.5,1.0,2941.062711864406,59,5500.0,35.4,2716.4716879969633,-1812.612195121952,82.0,-14.6,-5100.0,1608.494970913612,-3625.0,5500.0,-1779.6666666666667,-53390.0,30,1212.940238836401,-14.600000000000007,-394.20000000000016,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,600.0,600.0,600.0,0.0,600.0,31.0,5500.0,170500.0,5500.0,0.0,5500.0,27.0,89.72962962962963,2422.7,121.7,17.999675527306575,35.4,56.0,-971.146428571428,-54384.19999999997,-14.6,1239.5940223922705,-5100.0,26.0,-3625.0,-94250.0,-3625.0,0.0,-3625.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.450516742454,141.0,0.41843971631205673,0.5815602836879432,29039.8,41.505,0.8401878555185933,0.0070921985815602835,0.2198581560283688,0.3971631205673759,0.18439716312056736,0.0,0.19148936170212766
2663,21660.971698113215,31185.6,700.0,5015.903557756587,28378.9,700.0,1996-12-31,118.5,1.0,3382.902272727273,44,6362.0,22.6,3155.1117335088065,-1943.2806451612907,62.0,-14.6,-11100.0,2044.5100930547778,-3877.0,6362.0,-1912.3076923076924,-49720.0,26,2226.747058275471,-14.6,-277.4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,700.0,700.0,700.0,0.0,700.0,23.0,6362.0,146326.0,6362.0,0.0,6362.0,20.0,91.085,1821.6999999999998,124.4,21.365571789557528,22.6,44.0,-1152.2136363636357,-50697.39999999997,-14.6,1929.8139109697897,-11100.0,18.0,-3877.0,-69786.0,-3877.0,0.0,-3877.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.6216275659824,106.0,0.41509433962264153,0.5849056603773585,30485.6,40.54128571428571,0.9100001282643272,0.009433962264150943,0.2169811320754717,0.41509433962264153,0.16981132075471697,0.0,0.18867924528301888
2664,40621.42478260869,66793.5,400.0,10247.540691420014,50691.2,400.0,1996-12-31,223.4,1.0,8080.786301369862,73,22857.0,30.1,8435.942691564785,-3434.52611464968,157.0,-14.6,-29400.0,4389.5514268390725,-3453.0,0.0,1148.2631578947369,152719.0,133,10372.841193359107,-14.600000000000009,-452.60000000000025,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,15380.105263157895,584444.0,22857.0,4934.783134365157,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,155.81142857142856,5453.4,223.4,33.01156456392191,30.1,95.0,-4394.23789473684,-417452.5999999998,-14.6,5306.359666719857,-29400.0,62.0,-1964.0,-121768.0,-475.0,1501.155303724981,-3453.0,0.0,0.0,0.0,0.0,0.0,0.0,4646.260186720181,230.0,0.3173913043478261,0.6826086956521739,66393.5,126.728,0.7589241468106926,0.16521739130434782,0.0,0.41304347826086957,0.26956521739130435,0.0,0.15217391304347827
2665,32192.355102040787,60472.8,800.0,9385.360649508177,36780.3,800.0,1996-12-31,-14.6,1.0,2170.7389705882347,136,38870.0,70.3,4786.40615919359,-2371.011009174313,109.0,-14.6,-16900.0,3512.5744061010573,0.0,0.0,189.31176470588235,32183.0,170,5793.3356603795455,-14.60000000000001,-540.2000000000004,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,2960.030612244898,290083.0,38870.0,5443.487355242235,300.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,135.19736842105263,5137.5,221.5,34.50111229575622,70.3,109.0,-2371.0110091743136,-258440.2000000002,-14.6,3512.574406101057,-16900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.27203858607845,245.0,0.5551020408163265,0.4448979591836735,59672.8,45.97537500000001,0.6082122871770449,0.4,0.0,0.4448979591836735,0.0,0.0,0.15510204081632653
2666,18131.449429657776,24428.2,600.0,3698.391141763001,13824.8,600.0,1996-12-31,56.5,1.0,1477.072043010753,93,2901.0,9.4,1417.4753319965066,-726.80705882353,170.0,-14.6,-5550.0,724.6509283767016,-647.0,0.0,280.8134328358209,37629.0,134,2011.7989300265065,-14.600000000000012,-613.2000000000005,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,600.0,600.0,600.0,0.0,600.0,46.0,2901.0,133446.0,2901.0,0.0,2901.0,46.0,72.21086956521738,3321.6999999999994,99.6,23.580398905879143,9.4,88.0,-502.9909090909088,-44263.199999999975,-14.6,904.7084086842522,-5550.0,82.0,-967.0,-79294.0,-647.0,321.969249355997,-1287.0,0.0,0.0,0.0,0.0,0.0,0.0,750.264984187223,263.0,0.35361216730038025,0.6463878326996197,23828.2,23.04133333333333,0.5659360902563431,0.0038022813688212928,0.17490494296577946,0.33460076045627374,0.311787072243346,0.0,0.17490494296577946
2667,18067.212222222224,25845.8,700.0,3588.954326643407,14221.0,700.0,1996-12-31,63.9,1.0,1746.0712328767122,73,3270.0,50.0,1600.5592137749381,-1058.4710280373838,107.0,-14.6,-5100.0,1078.1151848891452,0.0,0.0,108.92857142857143,12200.0,112,2417.223989346419,-14.600000000000009,-496.4000000000003,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,700.0,700.0,700.0,0.0,700.0,38.0,3270.0,124260.0,3270.0,0.0,3270.0,34.0,73.62352941176471,2503.2,96.7,11.278460533878727,50.0,73.0,-536.1150684931505,-39136.39999999999,-14.6,916.838117855666,-5100.0,34.0,-2180.0,-74120.0,-2180.0,0.0,-2180.0,0.0,0.0,0.0,0.0,0.0,0.0,687.6002048393284,180.0,0.40555555555555556,0.5944444444444444,25145.8,20.315714285714286,0.5502247947442138,0.005555555555555556,0.2111111111111111,0.40555555555555556,0.18888888888888888,0.0,0.18888888888888888
2670,44524.15659722223,84562.3,1100.0,14760.11601548877,17528.7,1100.0,1996-12-31,83.7,1.0,13181.454736842108,95,36572.0,10.8,13597.264735316845,-6397.532642487045,193.0,-14.6,-31520.0,6526.42431410424,-3978.0,0.0,1170.9225806451614,181493.0,155,17850.113951957374,-14.600000000000012,-627.8000000000005,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,25927.8125,1244535.0,36572.0,5863.922551287661,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,163.89787234042552,7703.199999999999,259.1,49.57262783187172,10.8,105.0,-8114.7409523809465,-852047.7999999993,-14.6,8483.361991066975,-31520.0,86.0,-4366.0,-375476.0,-3978.0,390.2756793375075,-4754.0,2.0,-3600.0,-7200.0,-3200.0,565.685424949238,-4000.0,6783.922094355063,288.0,0.3298611111111111,0.6701388888888888,83462.3,15.93518181818182,0.207287408218556,0.16666666666666666,0.0,0.3645833333333333,0.2986111111111111,0.006944444444444444,0.16319444444444445
2671,26231.685714285697,32953.0,400.0,4045.9150766720068,24552.4,400.0,1996-12-31,113.9,1.0,1572.0111111111114,99,12300.0,35.8,1761.930668033483,-1181.0000000000005,111.0,-14.6,-4500.0,1102.4516052045922,-1984.0,0.0,894.2970297029703,90324.0,101,2486.736775553675,-14.60000000000001,-511.00000000000034,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1685.7142857142858,35400.0,12300.0,2677.1786855355235,100.0,39.0,2976.0,116064.0,2976.0,0.0,2976.0,39.0,106.7974358974359,4165.1,127.8,16.66776730508835,35.8,76.0,-811.197368421052,-61650.999999999956,-14.6,1158.920944324065,-4500.0,35.0,-1984.0,-69440.0,-1984.0,0.0,-1984.0,0.0,0.0,0.0,0.0,0.0,0.0,391.01111111111095,210.0,0.4714285714285714,0.5285714285714286,32553.0,61.381,0.7450732861954906,0.1,0.18571428571428572,0.3619047619047619,0.16666666666666666,0.0,0.18571428571428572
2673,38255.98879668049,57369.3,900.0,7555.125961011436,24412.6,900.0,1996-12-31,115.7,1.0,6629.405333333334,75,18592.0,48.2,6808.535340329204,-2848.2361445783117,166.0,-14.6,-11200.0,2433.8660213905755,-1759.0,0.0,535.8156028368794,75550.0,141,7977.743566235503,-14.600000000000009,-467.2000000000003,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,12605.179487179486,491602.0,18592.0,3730.7544310543017,900.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,155.65,5603.400000000001,190.1,26.068519602879526,48.2,102.0,-2793.796078431373,-284967.20000000007,-14.6,2965.338668448905,-11200.0,64.0,-2935.0,-187840.0,-1759.0,1185.2965873569367,-4111.0,0.0,0.0,0.0,0.0,0.0,0.0,3781.1691887550223,241.0,0.3112033195020747,0.6887966804979253,56469.3,27.12511111111111,0.4255342142923131,0.16182572614107885,0.0,0.42323651452282157,0.26556016597510373,0.0,0.14937759336099585
2674,29035.869014084496,60988.9,1000.0,12049.248378984259,58785.9,1000.0,1996-12-31,-14.6,1.0,2797.6631578947367,38,35508.0,4.9,6889.922244703886,-1440.1575757575756,33.0,-14.6,-10700.0,2236.286550152717,0.0,0.0,1302.7954545454545,57323.0,44,7164.889595149149,-14.599999999999996,-175.19999999999996,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,4551.0,104673.0,35508.0,8467.245623846367,400.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,109.21333333333331,1638.1999999999996,211.6,47.64536953466977,4.9,33.0,-1440.1575757575752,-47525.19999999998,-14.6,2236.286550152717,-10700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.5055821371611,71.0,0.5352112676056338,0.4647887323943662,59988.9,58.7859,0.963878673004432,0.323943661971831,0.0,0.4647887323943662,0.0,0.0,0.2112676056338028
2675,28986.67749999999,68463.7,900.0,12603.475005948294,13164.3,900.0,1996-12-31,-14.6,1.0,5880.387804878046,41,39351.0,53.9,12549.085497202477,-5844.3948717948715,39.0,-14.6,-24200.0,6491.0481133208905,0.0,0.0,212.0,8904.0,42,16115.071066036742,-14.599999999999998,-131.39999999999998,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,19725.333333333332,236704.0,39351.0,16643.695177198937,400.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,151.4448275862069,4391.900000000001,184.3,42.40547122893204,53.9,33.0,-6570.648484848486,-216831.40000000005,-14.6,6800.755951920032,-24200.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-1850.0,-11100.0,-300.0,1259.761882261882,-3200.0,35.99293308317465,80.0,0.5125,0.4875,67563.7,14.626999999999999,0.19228145718095865,0.15,0.0,0.4125,0.0,0.075,0.3625
2676,34627.70112359547,61344.7,200.0,8327.549963439198,50254.4,200.0,1996-12-31,183.2,1.0,8037.78787878788,99,22894.5,22.3,8400.166852476408,-2900.781322957196,257.0,-14.6,-20320.0,3378.4450819626036,-1510.0,0.0,1132.2857142857142,206076.0,182,9926.234263719945,-14.600000000000012,-627.8000000000005,43.0,-2348.0,-98616.0,42.0,0.0,0.0,0.0,0.0,52,15171.403846153846,788913.0,22894.5,5128.170775274266,200.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,145.27659574468083,6827.999999999999,191.7,28.548777578078372,22.3,130.0,-4045.290769230765,-525887.7999999995,-14.6,4448.422508383443,-20320.0,127.0,-1729.236220472441,-219613.0,-1339.0,442.28318976364744,-2348.0,0.0,0.0,0.0,0.0,0.0,0.0,5137.006555830683,356.0,0.27808988764044945,0.7219101123595506,61144.7,251.27200000000002,0.8192133957782824,0.14606741573033707,0.0,0.3651685393258427,0.35674157303370785,0.0,0.13202247191011235
2677,37102.85384615385,70366.8,900.0,17599.199318511408,48641.3,900.0,1996-12-31,174.6,1.0,9314.130000000001,10,29901.0,12.7,11661.502786047775,-14833.333333333334,3.0,-8400.0,-21900.0,6772.247288259145,0.0,0.0,5355.888888888889,48203.0,9,17975.75783134361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,15450.5,92703.0,29901.0,11481.072837500858,900.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,109.57499999999999,438.29999999999995,174.6,70.95986541700879,12.7,3.0,-14833.333333333334,-44500.0,-8400.0,6772.247288259144,-21900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5519.203333333333,13.0,0.7692307692307693,0.23076923076923078,69466.8,54.04588888888889,0.6912535457062138,0.46153846153846156,0.0,0.23076923076923078,0.0,0.0,0.3076923076923077
2680,30245.035344827593,62966.0,1100.0,13496.185661774503,35308.2,1100.0,1996-12-31,-14.6,1.0,8364.710909090907,55,25502.0,53.5,8958.655381057219,-6963.127868852458,61.0,-14.6,-23099.0,6621.34869202469,0.0,0.0,433.39473684210526,32938.0,76,13542.84592649462,-14.599999999999998,-262.79999999999995,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4490.909090909091,49400.0,14100.0,3948.7857742487236,800.0,22.0,18546.636363636364,408026.0,25502.0,3355.9484153117983,17001.0,22.0,119.68636363636364,2633.1,252.7,49.53556005494144,53.5,61.0,-6963.127868852456,-424750.7999999998,-14.6,6621.348692024688,-23099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.583040238449,116.0,0.47413793103448276,0.5258620689655172,61866.0,32.098363636363636,0.5607502461645967,0.09482758620689655,0.1896551724137931,0.5258620689655172,0.0,0.0,0.1896551724137931
2681,54026.8157480315,97129.8,1100.0,14806.714579843707,61036.5,1100.0,1996-12-31,268.7,1.0,12852.714893617018,47,35907.0,37.2,13418.753507392728,-6788.192499999999,80.0,-14.6,-29500.0,7485.116111218587,-4662.0,0.0,2202.2727272727275,145350.0,66,18983.97271023473,-14.6,-277.4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24981.25,599550.0,35907.0,6815.842142295818,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,196.8521739130435,4527.6,268.7,48.50883583585777,37.2,61.0,-7450.449180327865,-454477.3999999998,-14.6,8478.878933102396,-29500.0,19.0,-4662.0,-88578.0,-4662.0,0.0,-4662.0,0.0,0.0,0.0,0.0,0.0,0.0,6064.522393617019,127.0,0.3700787401574803,0.6299212598425197,96029.8,55.48772727272727,0.6284013763026383,0.1889763779527559,0.0,0.48031496062992124,0.14960629921259844,0.0,0.18110236220472442
2685,5858.300000000001,9644.1,200.0,3947.1055705415333,9644.1,200.0,1996-12-31,20.4,1.0,1928.8199999999997,5,4703.0,17.7,2533.5456621107105,0.0,0.0,0.0,0.0,0.0,0.0,4703.0,200.0,200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,200.0,200.0,200.0,0.0,200.0,2.0,4703.0,9406.0,4703.0,0.0,4703.0,2.0,19.049999999999997,38.099999999999994,20.4,1.909188309203679,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.8199999999997,5.0,1.0,0.0,9444.1,48.2205,1.0,0.2,0.4,0.0,0.0,0.0,0.4
2686,19772.14528301886,29870.3,5896.0,5310.600383397416,15700.1,5896.0,1996-12-31,76.5,1.0,2896.816,25,5896.0,16.6,2945.5854919806125,-2026.2428571428568,28.0,-14.6,-9800.0,2214.0247416444463,-1996.0,5896.0,-3057.6923076923076,-39750.0,13,2809.253026002208,-14.599999999999998,-116.79999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,900.0,900.0,900.0,0.0,900.0,12.0,5896.0,70752.0,5896.0,0.0,5896.0,12.0,64.03333333333333,768.4,98.3,31.553139401026424,16.6,20.0,-2038.3399999999995,-40766.79999999999,-14.6,2639.1905274953247,-9800.0,8.0,-1996.0,-15968.0,-1996.0,0.0,-1996.0,0.0,0.0,0.0,0.0,0.0,0.0,870.573142857143,53.0,0.4716981132075472,0.5283018867924528,23974.3,2.66283921302578,0.5256090497919338,0.018867924528301886,0.22641509433962265,0.37735849056603776,0.1509433962264151,0.0,0.22641509433962265
2687,22027.512785388117,33874.4,1100.0,4968.460451691173,18208.0,1100.0,1996-12-31,79.9,1.0,3185.630588235293,85,6336.0,18.0,3133.9582152615885,-1884.9611940298516,134.0,-14.6,-7300.0,1720.5250419964573,-3830.0,6336.0,-1786.2711864406779,-105390.0,59,1470.0960539871423,-14.60000000000001,-554.8000000000004,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1100.0,1100.0,1100.0,0.0,1100.0,42.0,6336.0,266112.0,6336.0,0.0,6336.0,42.0,84.9190476190476,3566.5999999999995,121.8,24.390374331823153,18.0,96.0,-1115.0500000000004,-107044.80000000005,-14.6,1425.487897417656,-7300.0,38.0,-3830.0,-145540.0,-3830.0,0.0,-3830.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.6693942054414,219.0,0.3881278538812785,0.6118721461187214,32774.4,16.55272727272727,0.5375150556172212,0.0045662100456621,0.1917808219178082,0.4383561643835616,0.1735159817351598,0.0,0.1917808219178082
2688,16416.48241758241,25142.1,200.0,4041.983317069134,11183.6,200.0,1996-12-31,47.1,1.0,2289.458536585366,41,4204.0,45.9,2085.8656418829582,-1653.9760000000003,50.0,-14.6,-4300.0,1507.7302744976419,-2802.0,4204.0,-2120.0,-31800.0,15,1679.0643653109737,-14.599999999999998,-262.79999999999995,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,200.0,200.0,200.0,0.0,200.0,22.0,4204.0,92488.0,4204.0,0.0,4204.0,18.0,65.54444444444444,1179.8,89.2,13.225920282545996,45.9,32.0,-1008.2124999999996,-32262.79999999999,-14.6,1548.3777008065047,-4300.0,18.0,-2802.0,-50436.0,-2802.0,0.0,-2802.0,0.0,0.0,0.0,0.0,0.0,0.0,635.4825365853656,91.0,0.45054945054945056,0.5494505494505495,24942.1,55.918,0.44481566774454007,0.01098901098901099,0.24175824175824176,0.3516483516483517,0.1978021978021978,0.0,0.1978021978021978
2691,22670.033870967727,28498.1,700.0,3737.9876032363586,28498.1,700.0,1996-12-31,100.0,1.0,1081.7772727272727,44,13000.0,3.2,2197.8232762041966,-1061.111111111111,18.0,-200.0,-2700.0,739.7447007057383,0.0,0.0,660.0,26400.0,40,2636.703458526409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2068.181818181818,45500.0,13000.0,2802.1057326226173,100.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,95.37272727272726,2098.2,100.0,20.595334233942214,3.2,18.0,-1061.111111111111,-19100.0,-200.0,739.7447007057383,-2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.666161616161617,62.0,0.7096774193548387,0.2903225806451613,27798.1,40.711571428571425,1.0,0.3548387096774194,0.0,0.2903225806451613,0.0,0.0,0.3548387096774194
2692,25396.29038461538,32369.4,1100.0,6550.211995379655,28750.9,1100.0,1996-12-31,117.5,1.0,2830.0666666666666,27,5709.0,21.0,2833.7034317710045,-1907.0159999999998,25.0,-14.6,-3680.0,1630.312237906183,-3386.0,5709.0,-1996.25,-15970.0,8,1725.886418212806,-14.599999999999998,-131.39999999999998,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1100.0,1100.0,1100.0,0.0,1100.0,13.0,5709.0,74217.0,5709.0,0.0,5709.0,13.0,84.21538461538461,1094.8,117.5,41.01802136772418,21.0,16.0,-1075.0874999999999,-17201.399999999998,-14.6,1483.90943833061,-3680.0,9.0,-3386.0,-30474.0,-3386.0,0.0,-3386.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0506666666668,52.0,0.5192307692307693,0.4807692307692308,31269.4,26.13718181818182,0.8882123239849982,0.019230769230769232,0.25,0.3076923076923077,0.17307692307692307,0.0,0.25
2694,40976.94285714285,64577.8,700.0,10641.422753595747,33061.9,700.0,1994-03-03,-6100.0,1.0,8784.244444444446,27,26378.0,54.1,9670.996869002514,-4746.8093023255815,43.0,-14.6,-18300.0,4192.908297170693,-3532.0,0.0,1413.4761904761904,59366.0,42,12135.716677638246,-14.599999999999998,-116.79999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,15673.733333333334,235106.0,26378.0,7698.614295226555,300.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,172.38333333333335,2068.6000000000004,249.8,48.37701996409102,54.1,35.0,-5024.480000000001,-175856.80000000005,-14.6,4614.158296884263,-18300.0,8.0,-3532.0,-28256.0,-3532.0,0.0,-3532.0,0.0,0.0,0.0,0.0,0.0,0.0,4037.435142118865,70.0,0.38571428571428573,0.6142857142857143,63877.8,47.23128571428572,0.5119700578217282,0.21428571428571427,0.0,0.5,0.11428571428571428,0.0,0.17142857142857143
2695,49937.93393665149,82960.9,700.0,12497.261271370166,62851.0,700.0,1996-12-31,290.1,1.0,11186.37125,80,31209.0,50.1,11619.061030007391,-5901.226950354607,141.0,-14.6,-40480.0,7013.434167132179,-3923.0,0.0,1668.8053097345132,188575.0,113,16805.839216335753,-14.60000000000001,-511.00000000000034,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,21628.170731707316,886755.0,31209.0,6114.167117860122,700.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,209.09487179487186,8154.700000000003,290.1,46.07567544536151,50.1,107.0,-6529.822429906538,-698690.9999999995,-14.6,7956.85422884665,-40480.0,34.0,-3923.0,-133382.0,-3923.0,0.0,-3923.0,0.0,0.0,0.0,0.0,0.0,0.0,5285.144299645393,221.0,0.36199095022624433,0.6380090497737556,82260.9,89.78714285714285,0.7575978563395528,0.18552036199095023,0.0,0.4841628959276018,0.15384615384615385,0.0,0.17647058823529413
