loan_id,date,amount,duration,payments,frequency,balance_mean,balance_max,balance_min,balance_std,last_balance,first_balance,last_trans,reached_negative_balance,credit_mean,credit_count,credit_max,credit_min,credit_std,withdrawal_mean,withdrawal_count,withdrawal_max,withdrawal_min,withdrawal_std,unknown_mean,unknown_sum,unknown_count,unknown_std,payment_statement_mean,payment_statement_sum,payment_statement_count,ins_payment_mean,ins_payment_sum,ins_payment_count,sanctions_mean,sanctions_sum,sanctions_count,sanctions_std,CC,CC_mean,CC_sum,CC_max,CC_std,CC_min,CAB,CAB_mean,CAB_sum,CAB_max,CAB_std,CAB_min,IC,IC_mean,IC_sum,IC_max,IC_std,IC_min,WC,WC_mean,WC_sum,WC_max,WC_std,WC_min,RAB,RAB_mean,RAB_sum,RAB_max,RAB_std,RAB_min,CCW,CCW_mean,CCW_sum,CCW_max,CCW_std,CCW_min,mean_trans_profit,total_ops,credit_ratio,withdrawal_ratio,balance_range,last_first_balance_ratio,last_max_balance_ratio,ratio_CC,ratio_CAB,ratio_WC,ratio_RAB,ratio_CCW,ratio_IC,owner_count,disponent_count,owner_gender,card_type,has_card,region,no. of inhabitants,no. of municipalities with inhabitants < 499 ,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants 2000-9999 ,no. of municipalities with inhabitants >10000 ,no. of cities ,ratio of urban inhabitants ,average salary ,ratio entrepeneurs,criminality_growth,unemploymant_growth,account_age_on_loan,days_since_last_transaction,owner_age_on_loan,max_value_in_account_to_loan_ratio,last_value_in_account_to_loan_ratio,account_age_months,trans_per_month,credit_per_month,withdrawal_per_month,salary_from_month_records,withdrawal_to_credit_month_ratio,expected_month_income,actual_month_income,expected_income_to_payments_ratio,actual_income_to_payments_ratio,ratio_actual_salary_to_expected,log_credit_min,log_sanctions_std,log_CAB_sum,log_CAB_mean,log_max_value_in_account_to_loan_ratio,log_criminality_growth,status 
6296,1996-08-06,270384,48,5633,1,47654.244827586204,91294.4,700.0,18202.539793038584,57835.1,700.0,33797.0,1.0,17764.690625000003,32,50696.0,25.6,19142.185047089217,-9284.272727272726,55.0,-14.6,-30800.0,7285.699278201824,3515.5283018867926,186323.0,53,22659.59935962255,-14.599999999999998,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2800.0,8400.0,6100.0,2893.0952282978865,700.0,15.0,37176.8,557652.0,50696.0,6996.8507323958665,33797.0,14.0,172.72142857142856,2418.1,260.8,54.5908301481461,25.6,45.0,-8441.666666666666,-379874.99999999994,-14.6,7819.955640422892,-30800.0,10.0,-13076.0,-130760.0,-13076.0,0.0,-13076.0,0.0,0.0,0.0,0.0,0.0,0.0,8480.417897727277,87.0,0.367816091954023,0.632183908045977,90594.4,82.62157142857143,0.6335010690688586,0.034482758620689655,0.1724137931034483,0.5172413793103449,0.11494252873563218,0.0,0.16091954022988506,1,1,0,-1.0,-1.0,1,75232,55,26,4,1,5,0.41700000000000004,8980,0.111,-0.00014621437686091024,0.26,437,1,34.35616438356164,0.33764719805905674,0.21389986093851707,14.566666666666666,5.972540045766591,1219.5439788329522,-637.3642604535053,8480.417897727277,-0.5226250725811739,-341.3333333333333,7390.75123106061,-0.06059530149713,1.312045309969929,-21.652591497247883,3.250374491927572,0.0,13.231492184126674,10.523467087927093,0.2223141001903191,0.035957173649060474,1
7305,1996-08-06,54024,12,4502,1,36480.18503401361,81705.8,1000.0,15469.98811296421,25682.6,1000.0,-14.6,1.0,14509.60888888889,45,40521.0,67.3,15248.890444074075,-6149.507843137253,102.0,-14.6,-30100.0,7074.538169283613,1101.7222222222222,99155.0,90,17787.88830651684,-14.599999999999998,-262.79999999999995,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1000.0,1000.0,1000.0,0.0,1000.0,22.0,29469.81818181818,648336.0,40521.0,5332.1721262929605,27014.0,22.0,163.47272727272727,3596.4,258.1,48.58947742070619,67.3,66.0,-8160.996969696965,-538625.7999999997,-14.6,7980.973416897306,-30100.0,34.0,-2386.0,-81124.0,-254.0,2164.061949485763,-4518.0,2.0,-3750.0,-7500.0,-3600.0,212.13203435596427,-3900.0,8360.101045751637,147.0,0.30612244897959184,0.6938775510204082,80705.8,25.682599999999997,0.3143301944292816,0.006802721088435374,0.14965986394557823,0.4489795918367347,0.23129251700680273,0.013605442176870748,0.14965986394557823,1,1,0,0.0,-1.0,6,117897,139,28,5,1,6,0.5379999999999999,8814,0.107,-0.00044954494177120704,0.9800000000000004,675,6,28.334246575342465,1.512398193395528,0.47539241818451056,22.5,6.533333333333333,644.8715061728395,-273.311459694989,8360.101045751637,-0.4238231292262053,358.0,7983.601045751637,0.07952021323856064,1.77334541220605,22.300561580311836,4.212127597878484,0.0,13.382165901877574,10.29115583855701,0.885301326666059,0.035664513411605314,1
6144,1996-08-09,44376,12,3698,1,53505.2153846154,124090.0,800.0,28278.245064616272,68241.5,800.0,-14463.0,1.0,18505.683333333334,18,49412.0,108.4,17332.37948951411,-12612.41904761905,21.0,-14.6,-54100.0,12905.316523805956,3389.259259259259,91510.0,27,25933.37323811005,-14.6,-43.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,25548.53846153846,332131.0,49412.0,15235.94564188794,800.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,194.26,971.3,259.1,71.29644451163045,108.4,17.0,-14156.752941176472,-240664.80000000002,-14.6,13959.955164779256,-54100.0,4.0,-6049.0,-24196.0,-6049.0,0.0,-6049.0,0.0,0.0,0.0,0.0,0.0,0.0,5893.264285714284,39.0,0.46153846153846156,0.5384615384615384,123290.0,85.301875,0.5499355306632283,0.3333333333333333,0.0,0.4358974358974359,0.10256410256410256,0.0,0.1282051282051282,1,1,0,-1.0,-1.0,5,58796,22,16,7,1,5,0.519,9045,0.124,0.0005782706306551466,0.4700000000000002,164,1,34.23835616438356,2.7963313502794303,1.5378019650261403,5.466666666666667,7.134146341463414,3385.185975609756,-2307.1498257839726,5893.264285714284,-0.6815430060289074,249.66666666666666,5389.180952380951,0.06751397151613485,1.4573231347704032,21.58550448216669,4.687671407499836,0.0,0.0,0.0,1.3103976507939934,0.03665582689489143,1
6283,1996-08-11,85632,48,1784,1,65066.735294117636,156504.1,800.0,26945.910380677455,117238.7,800.0,48419.0,1.0,18351.102631578946,38,49917.0,135.9,18906.895909000414,-12710.702127659571,47.0,-14.6,-60800.0,16941.70914163556,1600.1,96006.0,60,28123.518967378077,-14.599999999999998,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,30141.869565217392,693263.0,49917.0,15264.314084891383,800.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,271.9266666666666,4078.8999999999996,416.9,72.11762679981985,135.9,47.0,-12710.702127659571,-597402.9999999999,-14.6,16941.70914163556,-60800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5640.400503919374,85.0,0.4470588235294118,0.5529411764705883,155704.1,146.548375,0.7491094482508764,0.27058823529411763,0.0,0.5529411764705883,0.0,0.0,0.17647058823529413,1,1,1,-1.0,-1.0,6,197099,29,41,10,2,10,0.747,9624,0.145,-0.0011111167484360652,0.71,494,1,47.37808219178082,1.827635696935725,1.369099168535127,16.466666666666665,5.161943319838057,1114.4394310675475,-771.9049875096906,5640.400503919374,-0.6926396948915069,802.0,5640.400503919374,0.4495515695067265,3.1616594752911293,7.032918334064058,4.91338990965742,0.0,0.0,0.0,1.0075754074140506,0.03502591659395952,1
7246,1996-08-20,148920,60,2482,2,32435.319354838713,63289.9,400.0,15220.65126336407,15278.6,400.0,-2900.0,1.0,8064.787499999999,16,22338.0,50.5,7910.814660187239,-7583.866666666667,15.0,-30.0,-22780.0,6623.814199717633,2450.5,49010.0,20,12437.074505813573,-30.0,-60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5500.0,16500.0,11200.0,5424.942396007537,400.0,7.0,15955.714285714286,111690.0,22338.0,2814.3234660267062,14892.0,6.0,141.1,846.6,213.2,66.18803517252948,50.5,12.0,-6603.333333333333,-79240.0,-30.0,7113.125298710231,-22780.0,3.0,-11506.0,-34518.0,-11506.0,0.0,-11506.0,0.0,0.0,0.0,0.0,0.0,0.0,480.92083333333267,31.0,0.5161290322580645,0.4838709677419355,62889.9,38.1965,0.24140660674136,0.0967741935483871,0.22580645161290322,0.3870967741935484,0.0967741935483871,0.0,0.1935483870967742,1,1,0,-1.0,-1.0,6,108871,41,29,7,2,6,0.621,8444,0.106,-0.0026637029144583957,0.22999999999999998,201,2,19.06027397260274,0.42499261348374967,0.10259602471125437,6.7,4.626865671641791,1203.6996268656715,-1131.9203980099503,480.92083333333267,-0.9403678232894132,-255.16666666666666,-477.9125000000007,-0.10280687617512758,-0.192551369863014,1.8729425212279585,3.9259259105971376,0.0,11.623491408847823,9.677634977986875,0.28991135929000744,0.0335256449912769,1
5088,1996-08-22,91152,24,3798,1,44829.54415584415,72327.7,400.0,13400.064096640628,39378.8,400.0,-3800.0,1.0,12375.087096774194,31,34184.0,69.6,12926.712353410976,-7483.673913043478,46.0,-14.6,-26700.0,7671.1078610425475,698.433962264151,37017.0,53,16960.59138744582,-14.599999999999998,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2550.0,5100.0,4700.0,3040.5591591021544,400.0,15.0,25068.0,376020.0,34184.0,4717.978229223676,22789.0,14.0,179.12142857142857,2507.7,229.5,42.93596624977942,69.6,45.0,-7609.977777777778,-342449.0,-14.6,7709.267287105851,-26700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1800.0,-1800.0,-1800.0,0.0,-1800.0,4891.413183730716,77.0,0.4025974025974026,0.5974025974025974,71927.7,98.447,0.5444497751207352,0.025974025974025976,0.19480519480519481,0.5844155844155844,0.0,0.012987012987012988,0.18181818181818182,1,1,0,0.0,-1.0,3,105058,32,19,7,2,10,0.81,9272,0.118,0.0015705610234346742,0.4200000000000004,465,3,53.73698630136986,0.7934845093909074,0.43201246269966653,15.5,4.967741935483871,798.3927159209157,-482.81767180925664,4891.413183730716,-0.6047370700925606,772.6666666666666,4891.413183730716,0.20344040723187642,1.2878918335257283,6.330560634681686,4.2456340097683265,0.0,12.837400271876248,10.129387302044055,0.5334483457376897,0.037611945409726684,1
5988,1996-08-22,141648,24,5902,1,45100.422222222216,123310.1,200.0,32279.922162774357,123310.1,200.0,35111.0,1.0,13177.707692307691,13,42127.0,55.6,16779.76810087382,-16520.0,5.0,-1800.0,-34600.0,13738.158537445985,6765.923076923077,87957.0,13,24427.527598529552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,21319.625,170557.0,42127.0,16902.44390560557,200.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,150.64000000000001,753.2,264.5,86.80076612565121,55.6,5.0,-16520.0,-82600.0,-1800.0,13738.158537445985,-34600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3342.292307692309,18.0,0.7222222222222222,0.2777777777777778,123110.1,616.5505,1.0,0.4444444444444444,0.0,0.2777777777777778,0.0,0.0,0.2777777777777778,2,2,0,-1.0,-1.0,2,139012,59,41,8,3,10,0.619,8363,0.108,0.0016905015394354445,0.9700000000000002,200,4,44.12876712328767,0.870538941601717,0.870538941601717,6.666666666666667,2.6999999999999997,1976.6561538461535,-2478.0,-3342.292307692309,-1.2536322997696578,696.9166666666666,-3342.292307692309,0.11808144131932677,-0.566298256132211,-4.795827776193676,4.021773869387265,0.0,0.0,0.0,0.5776551582527666,0.03772745184218689,1
5282,1996-08-24,388512,48,8094,0,21371.320000000003,84743.5,-2838.8,21196.68213173265,38697.3,1000.0,-35300.0,-1.0,8491.000000000002,54,40855.0,21.7,10430.75052537647,-6360.860606060606,66.0,-2.4,-44700.0,8469.119295251041,522.2133333333334,39166.0,75,15144.083263764094,-100.0,-2000.0,20.0,0.0,0.0,0.0,-9.45,-37.8,4.0,5.199038372622383,33,13846.818181818182,456945.0,40855.0,10204.526025416815,200.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,74.71428571428571,1569.0,270.2,65.21655683731154,21.7,66.0,-6360.860606060606,-419816.8,-2.4,8469.11929525104,-44700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130.1393939393956,120.0,0.45,0.55,87582.3,38.697300000000006,0.45664033229687234,0.275,0.0,0.55,0.0,0.0,0.175,1,1,1,-1.0,-1.0,4,42821,4,13,5,1,3,0.484,8173,0.124,-0.03675766563134911,4.185,646,16,27.46849315068493,0.218123249732312,0.09960387323943663,21.533333333333335,5.572755417956656,394.3188854489165,-295.3960033774275,2130.1393939393956,-0.749129738082747,681.0833333333334,2130.1393939393956,0.08414669302363892,0.2631751166221146,3.1275752755747885,3.086486636822455,1.8243941788316742,0.0,0.0,0.12172164039769864,0.0,-1
5938,1996-08-25,402000,60,6700,1,21568.935185185182,35650.8,200.0,7900.83174172206,17232.1,200.0,-2828.0,1.0,3118.03448275862,29,9500.0,34.9,2873.069847775554,-2927.64,25.0,-14.6,-9100.0,2750.0958359058445,550.1714285714286,19256.0,35,5135.363653345384,-14.6,-73.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,4480.2,89604.0,9500.0,2422.9493901789237,200.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,91.0,819.0,123.2,30.661131746887627,34.9,14.0,-3818.071428571428,-53452.99999999999,-14.6,3307.126265047501,-9100.0,11.0,-1794.3636363636363,-19738.0,-554.0,1187.5577689297706,-2828.0,0.0,0.0,0.0,0.0,0.0,0.0,190.39448275862014,54.0,0.5370370370370371,0.46296296296296297,35450.8,86.1605,0.4833580172113949,0.37037037037037035,0.0,0.25925925925925924,0.2037037037037037,0.0,0.16666666666666666,1,1,0,-1.0,-1.0,1,149893,63,29,6,2,6,0.674,9753,0.109,0.004323083799777174,0.41000000000000014,315,11,16.063013698630137,0.08868358208955225,0.042865920398009946,10.5,5.142857142857143,296.9556650246305,-278.8228571428571,190.39448275862014,-0.9389376596662354,766.5833333333334,144.22781609195349,0.11441542288557215,0.02152653971521694,0.18814368878176344,3.55820113047182,0.0,0.0,0.0,0.0,0.04025935572260892,1
5606,1996-08-28,253512,36,7042,2,37095.84482758621,111044.2,300.0,24704.38501837544,13318.4,300.0,8900.0,1.0,12261.32142857143,14,40419.0,13.4,14961.454032339678,-10556.0,15.0,-30.0,-30200.0,9618.492523705128,1705.6842105263158,32408.0,19,20720.835499169083,-30.0,-60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,21361.0,170888.0,40419.0,13960.571294081874,300.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,128.41666666666666,770.5,225.0,72.1987649940542,13.4,15.0,-10556.0,-158340.0,-30.0,9618.492523705128,-30200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1705.3214285714294,29.0,0.4827586206896552,0.5172413793103449,110744.2,44.394666666666666,0.11993782655915393,0.27586206896551724,0.0,0.5172413793103449,0.0,0.0,0.20689655172413793,1,1,1,-1.0,-1.0,6,108871,41,29,7,2,6,0.621,8444,0.106,-0.0026637029144583957,0.22999999999999998,213,3,51.09315068493151,0.43802344662185616,0.052535580169775,7.1,4.084507042253521,1726.946680080483,-1486.7605633802818,1705.3214285714294,-0.8609186262259079,-121.33333333333333,880.3214285714294,-0.01722995361166335,0.12501014322229898,-7.255396389324967,2.6100697927420065,0.0,0.0,0.0,0.29961548362078316,0.0335256449912769,-1
5385,1996-09-09,71460,36,1985,1,49220.980645161304,76403.1,700.0,16380.594606473016,49663.5,700.0,232.7,1.0,11367.79375,16,33669.0,84.1,12158.553622009966,-8815.72,15.0,-14.6,-26600.0,8360.809686968976,3885.8333333333335,69945.0,18,18785.20137908937,-14.6,-43.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,20038.333333333332,180345.0,33669.0,9157.686880430014,700.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,219.95714285714286,1539.7,288.3,66.36208398231774,84.1,12.0,-9203.650000000001,-110443.80000000002,-14.6,9388.651561665478,-26600.0,3.0,-7264.0,-21792.0,-7264.0,0.0,-7264.0,0.0,0.0,0.0,0.0,0.0,0.0,2552.0737500000014,31.0,0.5161290322580645,0.4838709677419355,75703.1,70.94785714285715,0.6500194363841257,0.2903225806451613,0.0,0.3870967741935484,0.0967741935483871,0.0,0.22580645161290322,2,2,1,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.167,0.01114566294286997,0.14,240,9,16.035616438356165,1.0691729638958858,0.694983207388749,8.0,3.875,1420.97421875,-1101.965,2552.0737500000014,-0.7754996434554418,439.75,1946.740416666668,0.22153652392947104,0.9807256507136866,4.426925336365362,4.4343818650078095,0.0,0.0,0.0,0.6833439766952695,0.046791337917245907,1
6865,1996-09-11,29448,12,2454,1,28977.436363636363,43790.6,800.0,11482.495155433138,43790.6,800.0,14727.0,1.0,7487.844444444445,9,22090.0,63.8,8907.012040537375,-11800.0,2.0,-9700.0,-13900.0,2969.8484809834995,6210.142857142857,43471.0,7,13884.047001607893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,800.0,800.0,800.0,0.0,800.0,4.0,16567.75,66271.0,22090.0,3681.4999999999995,14727.0,4.0,79.9,319.6,118.6,25.91460334766223,63.8,2.0,-11800.0,-23600.0,-9700.0,2969.8484809834995,-13900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4312.155555555555,11.0,0.8181818181818182,0.18181818181818182,42990.6,54.73825,1.0,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.0,0.0,0.36363636363636365,1,1,0,-1.0,-1.0,4,226122,32,50,7,4,4,0.626,8994,0.11,-0.0020519896339144354,0.9900000000000002,119,5,48.92602739726028,1.4870483564248844,1.4870483564248844,3.966666666666667,2.773109243697479,1887.6918767507004,-2974.7899159663866,-4312.155555555555,-1.5758874383074197,749.5,-4312.155555555555,0.30541972290138547,-1.757194602915874,-5.753376324957379,4.1588830833596715,0.0,11.10152276419531,9.715273670037336,0.8747871611066262,0.034117015259256395,-1
5586,1996-09-14,48744,36,1354,1,42930.20714285714,62891.3,900.0,19512.79097225377,62891.3,900.0,19069.0,1.0,10108.300000000001,11,28603.5,53.7,10824.800261436698,-16100.0,3.0,-13000.0,-18600.0,2847.8061731796283,6217.95,62179.5,10,17329.449033445286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,15782.785714285714,110479.5,28603.5,9590.733217786945,900.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,177.95,711.8,247.9,89.63580013960197,53.7,3.0,-16100.0,-48300.0,-13000.0,2847.8061731796283,-18600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5991.699999999999,14.0,0.7857142857142857,0.21428571428571427,61991.3,69.87922222222223,1.0,0.5,0.0,0.21428571428571427,0.0,0.0,0.2857142857142857,1,1,1,-1.0,-1.0,4,148545,8,35,12,3,4,0.535,8909,0.113,0.0008751556767309569,1.5499999999999998,134,2,32.441095890410956,1.290236747086821,1.290236747086821,4.466666666666667,3.134328358208955,2263.0522388059703,-3604.4776119402986,-5991.699999999999,-1.5927505119555216,742.4166666666666,-5991.699999999999,0.548313638601674,-4.425184638109305,-8.070535413626668,3.9871304779149517,0.0,0.0,0.0,0.789163095364399,0.036941985466695096,1
6302,1996-09-16,181020,60,3017,1,34005.90645161291,60475.3,500.0,9801.680644529753,42526.0,500.0,-3000.0,1.0,9716.02162162162,37,27150.0,52.9,10065.997931433854,-5660.1214285714295,56.0,-14.6,-19900.0,5583.646454772733,642.4285714285714,40473.0,63,13089.650688695772,-14.599999999999996,-189.79999999999995,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2150.0,4300.0,3800.0,2333.452377915607,500.0,18.0,19608.333333333332,352950.0,27150.0,3470.516574534351,18100.0,17.0,131.9294117647059,2242.8,174.3,27.091436947536636,52.9,56.0,-5660.121428571429,-316966.8,-14.6,5583.646454772733,-19900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4055.90019305019,93.0,0.3978494623655914,0.6021505376344086,59975.3,85.052,0.7031961809201442,0.021505376344086023,0.1935483870967742,0.6021505376344086,0.0,0.0,0.1827956989247312,2,2,1,-1.0,-1.0,2,78955,50,24,8,1,9,0.59,9060,0.124,0.0007852574251155721,0.6599999999999999,551,10,30.279452054794522,0.3340807645564026,0.2349243177549442,18.366666666666667,5.063520871143376,529.0029921028105,-308.1735805029816,4055.90019305019,-0.5825554582933036,755.0,4055.90019305019,0.2502485913158767,1.3443487547398707,5.372053235828067,3.9721769282478934,0.0,12.774084516082107,9.883760922352094,0.21945450110168047,0.03685534388762336,1
7194,1996-09-17,68832,36,1912,1,37557.05471698115,61939.6,700.0,12288.790411270784,51540.7,700.0,-1500.0,1.0,9718.266666666665,24,28353.0,28.1,10565.587801943615,-6265.434482758621,29.0,-14.6,-24000.0,6859.878748630425,2668.516129032258,82724.0,31,15156.951458810285,-14.6,-87.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,16551.714285714286,231724.0,28353.0,8764.070940524698,700.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,151.44,1514.3999999999999,213.0,53.56427499327846,28.1,23.0,-6482.069565217393,-149087.60000000003,-14.6,7723.650468907161,-24000.0,6.0,-5435.0,-32610.0,-5435.0,0.0,-5435.0,0.0,0.0,0.0,0.0,0.0,0.0,3452.8321839080436,53.0,0.4528301886792453,0.5471698113207547,61239.6,73.62957142857142,0.8321122512899664,0.2641509433962264,0.0,0.4339622641509434,0.11320754716981132,0.0,0.18867924528301888,1,1,0,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.167,0.01114566294286997,0.14,330,5,37.24109589041096,0.8998663412366341,0.7487898070664807,11.0,4.818181818181818,883.4787878787877,-569.5849529780564,3452.8321839080436,-0.6447069933004468,592.1666666666666,2999.915517241377,0.30971059972105996,1.568993471360553,5.065998621854282,3.342861804649192,0.0,0.0,0.0,0.5939800899592704,0.046791337917245907,1
6461,1996-09-19,74124,36,2059,2,54371.29918032792,159765.9,400.0,30062.38974331424,25658.0,400.0,-1080.0,1.0,14442.828205128206,39,49816.0,60.9,16611.232071766328,-6477.253012048192,83.0,-30.0,-43200.0,10376.797597834493,550.5540540540541,40741.0,74,20571.680051490053,-30.0,-330.0,11.0,-547.0,-6017.0,11.0,0.0,0.0,0.0,0.0,24,23338.583333333332,560126.0,49816.0,15530.249290859174,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,209.61999999999998,3144.2999999999997,423.4,94.915595587418,60.9,50.0,-9902.6,-495130.0,-30.0,12237.19285704071,-43200.0,33.0,-1287.3333333333333,-42482.0,-547.0,715.4692370512283,-2235.0,0.0,0.0,0.0,0.0,0.0,0.0,7965.575193080013,122.0,0.319672131147541,0.680327868852459,159365.9,64.145,0.16059747417940876,0.19672131147540983,0.0,0.4098360655737705,0.27049180327868855,0.0,0.12295081967213115,1,1,1,-1.0,-1.0,1,107870,84,29,6,1,6,0.58,8754,0.137,0.0005933067581347919,0.47999999999999954,529,9,57.47671232876712,2.155386919216448,0.34614969510549887,17.633333333333333,6.918714555765596,819.0639813872328,-367.3300384904457,7965.575193080013,-0.44847539000348413,639.5,7875.575193080013,0.31058766391452164,3.8249515265080203,12.315207495043023,4.11251186617755,0.0,0.0,0.0,1.1206031530741618,0.036670321734972706,1
6732,1996-09-19,174048,48,3626,1,72968.38115942029,127067.6,600.0,23455.927264329013,54140.4,600.0,-10800.0,1.0,12971.792105263157,38,49461.0,146.2,15882.076248338692,-14154.438709677419,31.0,-14.6,-46800.0,14942.354888251437,1063.872340425532,50002.0,47,24926.71142579959,-14.6,-87.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,22213.727272727272,488702.0,49461.0,15228.382264648742,600.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,264.13125,4226.1,372.1,67.47415029723112,146.2,31.0,-14154.438709677419,-438787.6,-14.6,14942.354888251435,-46800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1182.6466044142617,69.0,0.5507246376811594,0.4492753623188406,126467.6,90.23400000000001,0.42607556922457024,0.3188405797101449,0.0,0.4492753623188406,0.0,0.0,0.2318840579710145,1,1,1,-1.0,-1.0,2,162580,83,26,5,1,6,0.728,9538,0.111,-0.004114897281338418,0.30000000000000004,345,6,44.62191780821918,0.7300721640007355,0.31106591285162716,11.5,6.0,1127.9819221967962,-1230.8207573632537,-1182.6466044142617,-1.0911706412512128,794.8333333333334,-1182.6466044142617,0.21920389777532637,-0.32615736470332646,-1.4879177241529817,4.986342601527211,0.0,0.0,0.0,0.49554257987831474,0.032121310725025984,1
6613,1996-09-22,84120,24,3505,2,56910.68947368423,89570.9,900.0,24271.624057983947,63952.9,900.0,18424.0,1.0,14356.908333333335,12,47952.0,65.8,15616.689005236925,-15475.714285714286,7.0,-30.0,-36300.0,15035.329346955741,4224.066666666667,63361.0,15,23786.53578172404,-30.0,-30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,19073.444444444445,171661.0,47952.0,15337.105839361537,900.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,207.30000000000004,621.9000000000001,294.0,123.57625176384015,65.8,7.0,-15475.714285714286,-108330.0,-30.0,15035.329346955743,-36300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1118.8059523809516,19.0,0.631578947368421,0.3684210526315789,88670.9,71.05877777777778,0.7139919326477685,0.47368421052631576,0.0,0.3684210526315789,0.0,0.0,0.15789473684210525,1,1,1,-1.0,-1.0,4,42821,4,13,5,1,3,0.484,8173,0.124,-0.03675766563134911,4.185,105,2,46.59178082191781,1.0647990965287684,0.7602579648121731,3.5,5.428571428571429,4101.97380952381,-4421.632653061225,-1118.8059523809516,-1.077928055707046,681.0833333333334,-1118.8059523809516,0.19431764146457442,-0.3192028394810133,-1.6426858471272994,4.189654742026425,0.0,0.0,0.0,0.6811330563413311,0.0,1
7036,1996-09-25,194940,36,5415,1,56669.787912087864,138172.6,600.0,35314.527844842916,34212.3,25850.0,-4700.0,1.0,15618.807894736843,38,48883.0,1.3,16478.102366988835,-10552.871698113207,53.0,-14.6,-58700.0,12941.880384305969,498.8125,31924.0,64,23200.92716598005,-14.599999999999996,-175.19999999999996,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,25697.869565217392,591051.0,48883.0,13696.653875721046,600.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,164.24666666666664,2463.7,386.1,120.55002439216835,1.3,53.0,-10552.871698113202,-559302.1999999997,-14.6,12941.88038430597,-58700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5065.936196623636,91.0,0.4175824175824176,0.5824175824175825,137572.6,1.3234932301740814,0.24760553105319,0.25274725274725274,0.0,0.5824175824175825,0.0,0.0,0.16483516483516483,1,1,0,-1.0,-1.0,1,112065,95,19,7,1,8,0.6940000000000001,11277,0.127,-0.001713291393387766,0.18999999999999995,468,11,31.926027397260274,0.7087955268287679,0.17550169282856265,15.6,5.833333333333333,1001.2056342780028,-676.4661344944363,5065.936196623636,-0.6756515458307972,939.75,5065.936196623636,0.17354570637119113,0.9355376171050112,5.390727530325763,0.4054651081081644,0.0,0.0,0.0,0.48249524854775466,0.03444429945814936,1
