loan_id,payments,balance_mean,balance_min,reached_negative_balance,unknown_sum,sanctions_mean,sanctions_sum,sanctions_count,sanctions_std,credit_cash_max,credit_cash_std,col_another_bank_mean,col_another_bank_sum,col_another_bank_max,col_another_bank_std,col_another_bank_min,interest_mean,interest_min,rem_another_bank,rem_another_bank_mean,rem_another_bank_sum,rem_another_bank_max,rem_another_bank_min,mean_trans_profit,credit_ratio,withdrawal_ratio,ratio_credit_cash,ratio_rem_another_bank,owner_count,disponent_count,salary_mth_calc,real_mth_income,ratio_withd_credit_mth,real_income_to_payments_ratio,log_sanctions_std,status
6986,3161,30491.09824561405,-669.7,-1.0,24811.0,-2.4400000000000004,-12.200000000000001,5.0,2.2634045153264144,48906.0,14695.225879646972,0.0,0.0,0.0,0.0,0.0,125.90714285714284,9.8,0.0,0.0,0.0,0.0,0.0,1220.6621921182268,0.49122807017543857,0.5087719298245614,0.24561403508771928,0.0,1,1,1220.6621921182268,1220.6621921182268,-0.8630116934837583,0.3861633002588506,1.1827709803002822,-1
6294,1332,43846.977894736854,700.0,1.0,34796.5,0.0,0.0,0.0,0.0,36634.5,8447.43890576704,0.0,0.0,0.0,0.0,0.0,177.2214285714286,24.3,20.0,-3285.0,-65700.0,-586.0,-5984.0,7853.274608150467,0.30526315789473685,0.6947368421052632,0.15789473684210525,0.21052631578947367,1,1,7853.274608150467,7804.441274817134,-0.40339918405636854,5.85919014625911,0.0,1
5132,8975,33687.85862068964,200.0,1.0,54316.0,0.0,0.0,0.0,0.0,32082.0,7848.863743281957,0.0,0.0,0.0,0.0,0.0,127.75999999999999,40.4,7.0,-4605.0,-32235.0,-4605.0,-4605.0,5209.38434343434,0.3793103448275862,0.6206896551724138,0.20689655172413793,0.1206896551724138,1,1,5209.38434343434,4825.63434343434,-0.5560188384791616,0.5376751357587009,0.0,1
5877,4051,22360.536607142865,1000.0,1.0,66586.0,0.0,0.0,0.0,0.0,16257.0,4795.282494124985,0.0,0.0,0.0,0.0,0.0,86.05000000000001,51.9,26.0,-3612.5,-93925.0,-3509.0,-3716.0,2471.4209523809513,0.375,0.625,0.23214285714285715,0.23214285714285715,2,2,2471.4209523809513,2161.754285714285,-0.5492453962527327,0.5336347286384312,0.0,1
6227,1177,45582.44893617019,400.0,1.0,30741.5,0.0,0.0,0.0,0.0,30055.5,7066.117141302235,0.0,0.0,0.0,0.0,0.0,177.33888888888887,26.9,0.0,0.0,0.0,0.0,0.0,3969.8093984962397,0.40425531914893614,0.5957446808510638,0.2127659574468085,0.0,1,1,3969.8093984962397,3969.8093984962397,-0.6210811257318084,3.3728202196229735,0.0,1
7241,7041,56053.997499999976,-517.7,-1.0,17130.0,-2.5,-5.0,2.0,0.0,49960.0,14747.366588137715,0.0,0.0,0.0,0.0,0.0,195.84473684210522,28.0,0.0,0.0,0.0,0.0,0.0,2018.7673475801366,0.4625,0.5375,0.225,0.0,1,1,2018.7673475801366,2018.7673475801366,-0.8377519378413694,0.28671599880416654,0.0,-1
6737,3195,62933.47482517482,1000.0,1.0,112182.0,0.0,0.0,0.0,0.0,1000.0,282.842712474619,41754.58823529412,709828.0,57554.0,7538.796091376456,38369.0,247.33235294117645,91.9,26.0,-6326.5,-164489.0,-5483.0,-7170.0,5885.771404612162,0.3706293706293706,0.6293706293706294,0.013986013986013986,0.18181818181818182,2,2,5885.771404612162,5288.271404612162,-0.5666439007197257,1.6551710186579536,0.0,1
7004,5526,36941.99831932773,900.0,1.0,127960.0,0.0,0.0,0.0,0.0,33276.0,9012.269671991215,0.0,0.0,0.0,0.0,0.0,147.46666666666664,36.3,28.0,-4192.5,-117390.0,-2498.0,-5887.0,6280.097974683545,0.33613445378151263,0.6638655462184874,0.18487394957983194,0.23529411764705882,2,2,6280.097974683545,5789.514641350212,-0.4534606389290481,1.0476863267010879,0.0,1
6169,1728,28250.109174311918,500.0,1.0,28302.5,0.0,0.0,0.0,0.0,14422.5,3292.771018331925,0.0,0.0,0.0,0.0,0.0,112.85263157894735,26.2,0.0,0.0,0.0,0.0,0.0,2135.2515734265735,0.4036697247706422,0.5963302752293578,0.22935779816513763,0.0,1,1,2135.2515734265735,2135.2515734265735,-0.586967810098053,1.2356779938811189,0.0,-1
5208,2077,46341.29351851855,-974.6,-1.0,30415.0,-0.4,-0.4,1.0,0.0,49327.0,15974.297166964641,0.0,0.0,0.0,0.0,0.0,194.82857142857145,61.8,0.0,0.0,0.0,0.0,0.0,4645.124444444449,0.4166666666666667,0.5833333333333334,0.28703703703703703,0.0,1,1,4645.124444444449,4645.124444444449,-0.6780130180766909,2.236458567378165,0.0,-1
6694,5616,44005.11272727273,900.0,1.0,13409.0,0.0,0.0,0.0,0.0,43785.0,16138.402303122693,0.0,0.0,0.0,0.0,0.0,170.4294117647059,12.2,0.0,0.0,0.0,0.0,0.0,-1115.7473333333346,0.5454545454545454,0.45454545454545453,0.23636363636363636,0.0,1,1,-1115.7473333333346,-1115.7473333333346,-1.126466453297506,-0.1986729582146251,0.0,1
5599,1285,24577.200000000008,1000.0,1.0,54678.0,0.0,0.0,0.0,0.0,13881.0,3939.2050593996755,0.0,0.0,0.0,0.0,0.0,103.45714285714286,22.1,34.0,-3084.5,-104873.0,-1455.0,-4714.0,2518.5905275317664,0.3509933774834437,0.6490066225165563,0.2119205298013245,0.2251655629139073,1,1,2518.5905275317664,2397.3405275317664,-0.47274149337957544,1.8656346517756937,0.0,1
6546,1322,31139.74786324785,600.0,1.0,114782.5,0.0,0.0,0.0,0.0,22267.5,5721.707430389319,0.0,0.0,0.0,0.0,0.0,139.15555555555554,36.5,14.0,-6020.0,-84280.0,-6020.0,-6020.0,4015.043132220795,0.3504273504273504,0.6495726495726496,0.19658119658119658,0.11965811965811966,2,2,4015.043132220795,3513.3764655541286,-0.4840041324957061,2.6576221373329263,0.0,1
5414,3874,50113.194117647035,700.0,1.0,84876.0,0.0,0.0,0.0,0.0,46725.0,16430.49081027912,0.0,0.0,0.0,0.0,0.0,213.41,68.7,1.0,-4625.0,-4625.0,-4625.0,-4625.0,527.2907142857148,0.5882352941176471,0.4117647058823529,0.29411764705882354,0.029411764705882353,1,1,527.2907142857148,141.8740476190481,-0.9578184469918843,0.036622108316739316,0.0,1
5453,4352,22927.50266666666,500.0,1.0,59100.0,0.0,0.0,0.0,0.0,10380.0,2928.717877467391,0.0,0.0,0.0,0.0,0.0,92.83846153846153,11.2,8.0,-4613.0,-36904.0,-4613.0,-4613.0,709.0557610241822,0.49333333333333335,0.5066666666666667,0.32,0.10666666666666667,1,1,709.0557610241822,324.6390943575155,-0.8069345672180709,0.07459538013729676,0.0,1
5740,1547,35538.04615384615,200.0,1.0,42810.5,0.0,0.0,0.0,0.0,25603.5,9266.985394398764,0.0,0.0,0.0,0.0,0.0,113.8,24.0,0.0,0.0,0.0,0.0,0.0,57.30000000000109,0.6923076923076923,0.3076923076923077,0.38461538461538464,0.0,1,1,57.30000000000109,57.30000000000109,-0.9933428601303543,0.037039431157078924,0.0,1
5804,3312,49916.091025641035,600.0,1.0,90445.0,0.0,0.0,0.0,0.0,48358.0,12682.046606903892,0.0,0.0,0.0,0.0,0.0,203.68749999999997,74.4,42.0,-1849.3333333333333,-77672.0,-218.0,-5009.0,6702.4096153846185,0.3333333333333333,0.6666666666666666,0.23076923076923078,0.2692307692307692,1,1,6702.4096153846185,6284.992948717952,-0.48608050182033724,1.8976427985259516,0.0,1
6745,1971,68740.02335329332,400.0,1.0,169316.0,0.0,0.0,0.0,0.0,49060.0,13181.719138995099,0.0,0.0,0.0,0.0,0.0,219.86470588235295,38.3,14.0,-8151.0,-114114.0,-8151.0,-8151.0,3265.580451127824,0.4550898203592814,0.5449101796407185,0.25149700598802394,0.08383233532934131,1,1,3265.580451127824,2586.330451127824,-0.791300636560587,1.3121920097046291,0.0,1
6950,4363,57357.84345549747,400.0,1.0,108781.0,0.0,0.0,0.0,0.0,49831.0,15432.173864629807,0.0,0.0,0.0,0.0,0.0,206.9772727272727,83.9,22.0,-4146.0,-91212.0,-4146.0,-4146.0,6519.100968720821,0.3769633507853403,0.6230366492146597,0.2617801047120419,0.11518324607329843,1,1,6519.100968720821,6173.600968720821,-0.5936216978418138,1.4149899080267754,0.0,1
6996,5275,47118.993181818165,400.0,1.0,45080.0,0.0,0.0,0.0,0.0,400.0,0.0,34400.0,791200.0,47472.0,6132.644809838278,31648.0,177.43636363636364,62.3,0.0,0.0,0.0,0.0,0.0,8610.035591506577,0.3484848484848485,0.6515151515151515,0.007575757575757576,0.0,1,1,8610.035591506577,8610.035591506577,-0.5021246450559086,1.6322342353566972,0.0,1
5352,5700,31793.735714285718,800.0,1.0,23276.0,0.0,0.0,0.0,0.0,31037.0,12577.94220053503,0.0,0.0,0.0,0.0,0.0,134.04000000000002,66.2,0.0,0.0,0.0,0.0,0.0,-788.2000000000007,0.6428571428571429,0.35714285714285715,0.2857142857142857,0.0,1,1,-788.2000000000007,-788.2000000000007,-1.113055451963625,-0.1382807017543861,0.0,-1
6151,3757,31185.156862745098,200.0,1.0,31429.0,0.0,0.0,0.0,0.0,20727.0,5608.805270652794,0.0,0.0,0.0,0.0,0.0,116.38888888888889,43.4,0.0,0.0,0.0,0.0,0.0,2820.583855799373,0.43137254901960786,0.5686274509803921,0.2549019607843137,0.0,1,1,2820.583855799373,2820.583855799373,-0.600268977801057,0.7507542868776611,0.0,1
5310,6893,36063.78833333333,600.0,1.0,69824.0,0.0,0.0,0.0,0.0,28362.0,8059.330473948297,0.0,0.0,0.0,0.0,0.0,168.0133333333333,86.7,33.0,-2059.0,-67947.0,-853.0,-3352.0,5704.266818625855,0.30833333333333335,0.6916666666666667,0.18333333333333332,0.275,1,1,5704.266818625855,5633.183485292522,-0.393086673108469,0.8172324800946644,0.0,1
5045,7801,42084.31136363636,-243.3,-1.0,48345.0,-0.2,-0.2,1.0,0.0,46293.0,15541.846143940067,0.0,0.0,0.0,0.0,0.0,156.62352941176474,16.8,0.0,0.0,0.0,0.0,0.0,4188.077263157893,0.4318181818181818,0.5681818181818182,0.23863636363636365,0.0,1,1,4188.077263157893,4188.077263157893,-0.6830648921941851,0.536864153718484,0.0,-1
6929,3033,57977.03481012665,800.0,1.0,137983.0,0.0,0.0,0.0,0.0,48143.0,14110.847568000443,0.0,0.0,0.0,0.0,0.0,242.2136363636364,92.8,19.0,-5119.0,-97261.0,-5119.0,-5119.0,8092.235189075633,0.35443037974683544,0.6455696202531646,0.21518987341772153,0.12025316455696203,1,1,8092.235189075633,7665.6518557423,-0.5227211256598131,2.5274157124109133,0.0,1
5151,3151,72242.8966666667,200.0,1.0,85273.0,0.0,0.0,0.0,0.0,200.0,0.0,42868.857142857145,300082.0,60016.0,7561.17928254959,40011.0,282.0833333333333,100.5,3.0,-5940.0,-17820.0,-5940.0,-5940.0,7005.294642857141,0.4666666666666667,0.5333333333333333,0.03333333333333333,0.1,1,1,7005.294642857141,6510.294642857141,-0.6752238185674619,2.066104297955297,0.0,1
5212,1974,34577.302325581426,700.0,1.0,40578.0,0.0,0.0,0.0,0.0,22908.0,6564.582868339322,0.0,0.0,0.0,0.0,0.0,128.14166666666668,32.3,18.0,-3314.0,-59652.0,-1178.0,-5450.0,4383.175862068965,0.3372093023255814,0.6627906976744186,0.19767441860465115,0.20930232558139536,1,1,4383.175862068965,4285.009195402298,-0.4381678856216936,2.170724009828925,0.0,1
5138,1817,30847.149324324328,700.0,1.0,76334.0,0.0,0.0,0.0,0.0,15608.0,3059.1780482948075,0.0,0.0,0.0,0.0,0.0,120.0157894736842,25.0,47.0,-1450.531914893617,-68175.0,-382.0,-2843.0,3748.0968999316165,0.27702702702702703,0.722972972972973,0.14864864864864866,0.31756756756756754,1,1,3748.0968999316165,3716.263566598283,-0.33901485833027045,2.045274389982544,0.0,1
5713,2646,24908.761445783133,900.0,1.0,197879.0,0.0,0.0,0.0,0.0,4600.0,1444.398794927453,16955.31818181818,373017.0,23810.0,2787.8719377974376,15873.0,112.55238095238094,17.0,51.0,-3668.0,-187068.0,-368.0,-8742.0,3804.151613431615,0.3313253012048193,0.6686746987951807,0.07228915662650602,0.3072289156626506,1,1,3804.151613431615,3646.3182800982813,-0.47148625434350966,1.3780492366206656,0.0,1
6704,6951,58445.027027027056,200.0,1.0,82147.0,0.0,0.0,0.0,0.0,43656.0,14317.447422456462,0.0,0.0,0.0,0.0,0.0,188.32105263157897,67.8,8.0,-3095.0,-24760.0,-1172.0,-5018.0,-100.99785661493115,0.5540540540540541,0.44594594594594594,0.2972972972972973,0.10810810810810811,2,2,-100.99785661493115,-198.66452328159784,-1.0095832907029745,-0.0285807111612139,0.0,1
6474,1056,29108.36386554623,700.0,1.0,109718.0,0.0,0.0,0.0,0.0,12138.0,3299.558840492455,0.0,0.0,0.0,0.0,0.0,122.75,51.7,16.0,-5394.0,-86304.0,-5394.0,-5394.0,1603.7689795918373,0.4117647058823529,0.5882352941176471,0.24369747899159663,0.13445378151260504,2,2,1603.7689795918373,1154.2689795918373,-0.6112229076894915,1.0930577458256034,0.0,1
6676,1241,27626.083333333332,200.0,1.0,37623.0,0.0,0.0,0.0,0.0,17241.0,5616.240750418973,0.0,0.0,0.0,0.0,0.0,99.06666666666668,59.4,0.0,0.0,0.0,0.0,0.0,-831.0888888888885,0.75,0.25,0.5,0.0,2,2,-831.0888888888885,-831.0888888888885,-1.123387913599757,-0.6696928999910463,0.0,1
6965,5814,63889.87393939399,800.0,1.0,214790.0,0.0,0.0,0.0,0.0,49193.0,14317.11170724929,0.0,0.0,0.0,0.0,0.0,220.43157894736842,12.2,17.0,-10721.0,-182257.0,-10721.0,-10721.0,6088.322296679862,0.40606060606060607,0.593939393939394,0.2909090909090909,0.10303030303030303,1,1,6088.322296679862,5194.905630013195,-0.6630777246102139,0.8935166202293078,0.0,1
6725,7370,35566.881081081105,700.0,1.0,95818.0,0.0,0.0,0.0,0.0,26409.0,7063.93742842854,0.0,0.0,0.0,0.0,0.0,122.52250000000001,33.6,17.0,-3835.0,-65195.0,-3835.0,-3835.0,1953.7494791666659,0.43243243243243246,0.5675675675675675,0.16216216216216217,0.11486486486486487,2,2,1953.7494791666659,1634.1661458333326,-0.6966808162289715,0.22173217718227037,0.0,1
7166,8260,30953.14375,300.0,1.0,42235.0,0.0,0.0,0.0,0.0,19455.0,6143.330006716925,0.0,0.0,0.0,0.0,0.0,103.05000000000001,43.0,1.0,-7303.0,-7303.0,-7303.0,-7303.0,-1445.4000000000005,0.6875,0.3125,0.4375,0.0625,1,1,-1445.4000000000005,-2053.983333333334,-1.2037151877325516,-0.24866626311541573,0.0,1
7138,1000,24643.283941605852,400.0,1.0,65428.0,0.0,0.0,0.0,0.0,11049.0,3160.7641769572406,0.0,0.0,0.0,0.0,0.0,96.1190476190476,41.5,34.0,-2455.0,-83470.0,-1950.0,-2960.0,1958.7909410112354,0.35036496350364965,0.6496350364963503,0.19708029197080293,0.24817518248175183,1,1,1958.7909410112354,1712.1242743445687,-0.48994385176815614,1.7121242743445686,0.0,1
5970,9689,27778.74563106796,300.0,1.0,114639.0,0.0,0.0,0.0,0.0,35163.0,9842.077590630955,0.0,0.0,0.0,0.0,0.0,106.07647058823532,52.0,0.0,0.0,0.0,0.0,0.0,5604.533238866397,0.36893203883495146,0.6310679611650486,0.20388349514563106,0.0,2,2,5604.533238866397,5097.481956815115,-0.5374414682413882,0.5261102236366101,0.0,1
6157,4108,54128.565384615365,900.0,1.0,63825.0,0.0,0.0,0.0,0.0,900.0,0.0,26704.166666666668,160225.0,36975.0,5031.660179967112,24650.0,217.8166666666667,68.7,2.0,-10530.0,-21060.0,-10530.0,-10530.0,3374.76153846154,0.5,0.5,0.038461538461538464,0.07692307692307693,1,1,3374.76153846154,2497.26153846154,-0.7299058867131395,0.6079020298105015,0.0,1
6153,4760,49651.891836734714,1100.0,1.0,27174.0,0.0,0.0,0.0,0.0,42729.0,13443.350631117843,0.0,0.0,0.0,0.0,0.0,171.4714285714286,31.1,0.0,0.0,0.0,0.0,0.0,1576.4125000000022,0.4897959183673469,0.5102040816326531,0.3469387755102041,0.0,2,2,1576.4125000000022,1576.4125000000022,-0.8594498267543835,0.3311790966386559,0.0,1
5693,1837,36548.818750000006,1000.0,1.0,53482.5,0.0,0.0,0.0,0.0,24304.5,7928.783174296041,0.0,0.0,0.0,0.0,0.0,149.82857142857142,61.8,3.0,-3373.0,-10119.0,-3373.0,-3373.0,1953.4192156862746,0.53125,0.46875,0.3125,0.09375,1,1,1953.4192156862746,1672.3358823529413,-0.7407059453080692,0.9103624835889719,0.0,1
5922,1685,41077.63529411763,500.0,1.0,73451.0,0.0,0.0,0.0,0.0,49397.0,14891.951830575326,0.0,0.0,0.0,0.0,0.0,172.7777777777778,90.7,5.0,-8723.0,-43615.0,-8723.0,-8723.0,3163.0562111801246,0.45098039215686275,0.5490196078431373,0.27450980392156865,0.09803921568627451,1,1,3163.0562111801246,2436.139544513458,-0.7238092797539052,1.4457801451118446,0.0,1
5959,4485,50214.50434782608,600.0,1.0,68062.0,0.0,0.0,0.0,0.0,600.0,0.0,38720.5,232323.0,53613.0,7295.805198879695,35742.0,171.61999999999998,69.6,2.0,-2720.5,-5441.0,-1861.0,-3580.0,4167.612878787877,0.5217391304347826,0.4782608695652174,0.043478260869565216,0.08695652173913043,1,1,4167.612878787877,3869.2795454545435,-0.7860761432577119,0.8627156177156173,0.0,1
5980,1783,30812.946153846144,1000.0,1.0,23136.0,0.0,0.0,0.0,0.0,6000.0,2328.7335614019908,11768.8,176532.0,16048.0,2214.6964061533513,10699.0,128.00714285714284,59.2,0.0,0.0,0.0,0.0,0.0,1856.839839572192,0.4358974358974359,0.5641025641025641,0.0641025641025641,0.0,2,2,1856.839839572192,1856.839839572192,-0.6737741989475496,1.0414132583130633,0.0,1
6764,708,38587.759999999995,600.0,1.0,41732.0,0.0,0.0,0.0,0.0,20196.0,5024.318260025133,0.0,0.0,0.0,0.0,0.0,128.90454545454543,18.2,0.0,0.0,0.0,0.0,0.0,1008.5207516339865,0.5142857142857142,0.4857142857142857,0.2,0.0,1,1,1008.5207516339865,1008.5207516339865,-0.8017843352529372,1.4244643384660827,0.0,1
5237,1889,48152.95333333336,800.0,1.0,108491.0,0.0,0.0,0.0,0.0,30436.0,7600.404714241303,0.0,0.0,0.0,0.0,0.0,177.95333333333332,16.3,12.0,-5930.0,-71160.0,-5930.0,-5930.0,5313.427591706539,0.36666666666666664,0.6333333333333333,0.2,0.13333333333333333,1,1,5313.427591706539,4819.260925039872,-0.5151718047949533,2.551223358941171,0.0,1
6726,1431,30461.404166666674,1000.0,1.0,76270.0,0.0,0.0,0.0,0.0,16713.0,4817.035593835767,0.0,0.0,0.0,0.0,0.0,102.5,5.0,9.0,-4403.0,-39627.0,-4403.0,-4403.0,961.2891880156317,0.4895833333333333,0.5104166666666666,0.19791666666666666,0.09375,1,1,961.2891880156317,594.3725213489649,-0.7514818930872681,0.4153546620188434,0.0,1
6933,3931,42203.17272727272,400.0,1.0,29414.0,0.0,0.0,0.0,0.0,400.0,70.71067811865476,25943.6,129718.0,35378.0,5273.989931731004,23585.0,196.68,70.0,1.0,-6803.0,-6803.0,-6803.0,-6803.0,167.95666666666875,0.5454545454545454,0.45454545454545453,0.09090909090909091,0.045454545454545456,1,1,167.95666666666875,-398.9599999999979,-0.9846616550508592,-0.1014907148308313,0.0,1
5145,6449,56105.499999999985,700.0,1.0,107699.0,0.0,0.0,0.0,0.0,700.0,0.0,41112.375,328899.0,58041.0,6840.197447808067,38694.0,186.90000000000003,55.7,4.0,-14291.0,-57164.0,-14291.0,-14291.0,5991.822039473682,0.45714285714285713,0.5428571428571428,0.02857142857142857,0.11428571428571428,1,1,5991.822039473682,4800.905372807015,-0.710283959793033,0.7444418317269367,0.0,1
7008,3014,39063.76666666668,300.0,1.0,52010.0,0.0,0.0,0.0,0.0,2400.0,1484.9242404917497,19372.571428571428,135608.0,27122.0,3417.176800476424,18081.0,171.70000000000002,64.2,8.0,-4611.25,-36890.0,-1507.0,-6953.0,4041.5847619047636,0.4166666666666667,0.5833333333333334,0.05555555555555555,0.2222222222222222,1,1,4041.5847619047636,3916.00142857143,-0.5649163586972457,1.2992705469712773,0.0,1
7227,5242,63527.41999999999,500.0,1.0,172688.0,0.0,0.0,0.0,0.0,49457.0,14844.626726313792,0.0,0.0,0.0,0.0,0.0,240.81874999999997,88.2,12.0,-10472.0,-125664.0,-10472.0,-10472.0,5074.480067567567,0.4307692307692308,0.5692307692307692,0.3076923076923077,0.09230769230769231,1,1,5074.480067567567,4201.8134009009,-0.7189729934412893,0.8015668448876192,0.0,1
6600,607,38509.05000000001,700.0,1.0,42300.5,0.0,0.0,0.0,0.0,27736.5,9979.42931078965,0.0,0.0,0.0,0.0,0.0,127.88000000000002,27.8,1.0,-26.0,-26.0,-26.0,-26.0,-1561.7749999999978,0.6666666666666666,0.3333333333333333,0.3888888888888889,0.05555555555555555,1,1,-1561.7749999999978,-1561.7749999999978,-1.1792741336083157,-2.5729406919275086,0.0,1
6712,4437,34922.88125000001,900.0,1.0,83253.0,0.0,0.0,0.0,0.0,33190.0,9736.42937411569,0.0,0.0,0.0,0.0,0.0,121.38437500000002,83.4,39.0,-2616.3333333333335,-102037.0,-410.0,-4095.0,3735.8309558366172,0.3680555555555556,0.6319444444444444,0.14583333333333334,0.2708333333333333,1,1,3735.8309558366172,3701.6642891699507,-0.5296178490951141,0.8342718704462364,0.0,1
7057,6436,45873.61666666664,800.0,1.0,152791.0,0.0,0.0,0.0,0.0,2800.0,1361.3718571108093,42900.625,686410.0,60566.0,6895.856300465278,40377.0,185.32666666666665,102.1,35.0,-3409.657142857143,-119338.0,-331.0,-7082.0,13282.979795396417,0.2698412698412698,0.7301587301587301,0.023809523809523808,0.2777777777777778,2,2,13282.979795396417,13052.813128729751,-0.3483002955115533,2.0280940224875312,0.0,1
7176,7223,50676.81987577644,200.0,1.0,151209.0,0.0,0.0,0.0,0.0,10300.0,4321.554504265026,46293.86363636364,1018465.0,65008.0,7611.238127772795,43339.0,236.4904761904762,150.1,35.0,-6984.714285714285,-244465.0,-4782.0,-9317.0,13646.73363195222,0.2919254658385093,0.7080745341614907,0.024844720496894408,0.21739130434782608,1,1,13646.73363195222,13248.23363195222,-0.38465200008696426,1.834173284224314,0.0,1
7304,6998,59352.83333333334,200.0,1.0,34834.0,0.0,0.0,0.0,0.0,300.0,70.71067811865476,46186.8,230934.0,62982.0,9388.802223926117,41988.0,189.125,39.0,1.0,-10886.0,-10886.0,-10886.0,-10886.0,-8532.62987012987,0.6111111111111112,0.3888888888888889,0.1111111111111111,0.05555555555555555,2,2,-8532.62987012987,-9439.796536796535,-1.404232423684124,-1.3489277703338862,0.0,1
6362,3159,42164.027631578916,800.0,1.0,44018.0,0.0,0.0,0.0,0.0,1200.0,282.842712474619,20217.6,303264.0,28431.0,3334.631952276421,18954.0,160.12142857142857,14.1,0.0,0.0,0.0,0.0,0.0,4110.827598566306,0.40789473684210525,0.5921052631578947,0.02631578947368421,0.0,1,1,4110.827598566306,4110.827598566306,-0.585582785764441,1.3013066155638828,0.0,1
5880,2051,55315.168421052644,900.0,1.0,66341.0,0.0,0.0,0.0,0.0,44281.0,17497.22589044078,0.0,0.0,0.0,0.0,0.0,222.42,19.1,0.0,0.0,0.0,0.0,0.0,-11253.35,0.7368421052631579,0.2631578947368421,0.47368421052631576,0.0,1,1,-11253.35,-11253.35,-1.8186249013395992,-5.486762554851293,0.0,1
6535,3496,41502.02571428571,500.0,1.0,61460.0,0.0,0.0,0.0,0.0,2200.0,888.8194417315589,22473.14285714286,314624.0,31462.0,3808.2126810586387,20975.0,175.6285714285714,71.6,30.0,-1369.3333333333333,-41080.0,-49.0,-3861.0,6361.341412380122,0.29523809523809524,0.7047619047619048,0.02857142857142857,0.2857142857142857,1,1,6361.341412380122,6039.591412380122,-0.38677819900882826,1.7275719142963737,0.0,1
5449,4139,27019.571153846155,300.0,1.0,58142.0,0.0,0.0,0.0,0.0,16866.0,4903.776228245259,0.0,0.0,0.0,0.0,0.0,110.78,58.5,6.0,-4723.0,-28338.0,-4723.0,-4723.0,1865.565476190477,0.46153846153846156,0.5384615384615384,0.2692307692307692,0.11538461538461539,1,1,1865.565476190477,1471.9821428571438,-0.6514856298634274,0.35563714492803666,0.0,1
6342,1671,72667.63571428576,400.0,1.0,80841.0,0.0,0.0,0.0,0.0,49767.0,15900.486377128209,0.0,0.0,0.0,0.0,0.0,207.75714285714284,15.9,8.0,-2752.5,-22020.0,-1624.0,-3881.0,4688.277692307694,0.4642857142857143,0.5357142857142857,0.3392857142857143,0.14285714285714285,1,1,4688.277692307694,4364.8610256410275,-0.746358267286445,2.6121250901502258,0.0,-1
5409,3034,67475.90169491527,600.0,1.0,36146.0,0.0,0.0,0.0,0.0,600.0,0.0,44457.833333333336,533494.0,61557.0,7987.009917625145,41038.0,245.80000000000007,67.2,0.0,0.0,0.0,0.0,0.0,8136.569285714288,0.4067796610169492,0.5932203389830508,0.01694915254237288,0.0,2,2,8136.569285714288,8136.569285714288,-0.636217467997926,2.6817960730765615,0.0,1
6955,5091,75924.2409722223,200.0,1.0,83278.0,0.0,0.0,0.0,0.0,49769.0,13649.61332452365,0.0,0.0,0.0,0.0,0.0,294.42,217.4,0.0,0.0,0.0,0.0,0.0,5230.410937500001,0.4444444444444444,0.5555555555555556,0.3402777777777778,0.0,1,1,5230.410937500001,5230.410937500001,-0.7481130088521478,1.0273838022981734,0.0,1
6985,3161,36840.57361111112,500.0,1.0,72878.0,0.0,0.0,0.0,0.0,700.0,141.4213562373095,20544.333333333332,246532.0,28446.0,3690.86349426978,18964.0,146.55454545454546,104.9,16.0,-3143.5,-50296.0,-1320.0,-4967.0,5393.125702127661,0.3472222222222222,0.6527777777777778,0.027777777777777776,0.2222222222222222,2,2,5393.125702127661,4979.209035460994,-0.45926876732518834,1.575200580658334,0.0,1
5125,1522,23255.149019607838,500.0,1.0,31521.0,0.0,0.0,0.0,0.0,8538.0,2203.676154385347,0.0,0.0,0.0,0.0,0.0,95.85555555555555,15.7,10.0,-1897.0,-18970.0,-1641.0,-2153.0,1337.2586956521739,0.45098039215686275,0.5490196078431373,0.27450980392156865,0.19607843137254902,2,2,1337.2586956521739,1157.842028985507,-0.5794134177142489,0.7607372069549981,0.0,1
5805,5746,26886.191666666666,600.0,1.0,34912.0,0.0,0.0,0.0,0.0,11878.0,4601.5326142493,0.0,0.0,0.0,0.0,0.0,82.60000000000001,29.4,0.0,0.0,0.0,0.0,0.0,-671.1333333333332,0.75,0.25,0.5,0.0,1,1,-671.1333333333332,-671.1333333333332,-1.1083253526734311,-0.11680009281819234,0.0,-1
6185,1299,46304.152173913026,700.0,1.0,51115.0,0.0,0.0,0.0,0.0,29418.0,8582.69358318571,0.0,0.0,0.0,0.0,0.0,191.94,71.1,2.0,-4278.0,-8556.0,-1413.0,-7143.0,3625.965909090909,0.5217391304347826,0.4782608695652174,0.30434782608695654,0.08695652173913043,1,1,3625.965909090909,3508.215909090909,-0.6630605089831173,2.700705087829799,0.0,1
7243,6032,49107.066666666644,400.0,1.0,91245.0,0.0,0.0,0.0,0.0,400.0,0.0,38000.5,380005.0,54286.0,5722.141426074682,36191.0,173.8,4.4,6.0,-8436.0,-50616.0,-8436.0,-8436.0,8756.630158730159,0.3684210526315789,0.631578947368421,0.017543859649122806,0.10526315789473684,1,1,8756.630158730159,8053.630158730159,-0.5187947094848439,1.335150888383647,0.0,1
